Year,Species,BioPhyReg,Date,DOY,MigrMonth,TempDepart,NAOIndex
2017,Wilson's Warbler,Twelve,20-May-2017,140,May,,0.87
2017,Wilson's Warbler,Twelve,20-May-2017,140,May,,0.87
2017,Wilson's Warbler,Twelve,16-May-2017,136,May,,0.87
2017,Wilson's Warbler,Twelve,11-May-2017,131,May,,0.87
2017,Wilson's Warbler,Twelve,16-May-2017,136,May,,0.87
1994,Wood Thrush,Eleven,5-May-94,125,May,-0.7,3.03
1994,Wood Thrush,Fifteen,7-May-94,127,May,-0.7,3.03
1994,Wood Thrush,Fifteen,9-May-94,129,May,-0.7,3.03
1994,Wood Thrush,Fifteen,12-May-94,132,May,-0.7,3.03
1994,Wood Thrush,Fifteen,15-May-94,135,May,-0.7,3.03
1994,Wood Thrush,Fifteen,22-May-94,142,May,-0.7,3.03
1994,Wood Thrush,Fifteen,21-Jun-94,172,May,-0.7,3.03
1994,Wood Thrush,Fourteen,17-May-94,137,May,-0.7,3.03
1994,Wood Thrush,Nine,7-May-94,127,May,-0.7,3.03
1994,Wood Thrush,Nine,15-May-94,135,May,-0.7,3.03
1994,Wood Thrush,Nine,17-May-94,137,May,-0.7,3.03
1994,Wood Thrush,Seven,7-May-94,127,May,-0.7,3.03
1994,Wood Thrush,Seven,8-May-94,128,May,-0.7,3.03
1994,Wood Thrush,Seven,17-May-94,137,May,-0.7,3.03
1994,Wood Thrush,Ten,26-Apr-94,116,May,-0.7,3.03
1994,Wood Thrush,Ten,30-Apr-94,120,May,-0.7,3.03
1994,Wood Thrush,Ten,30-Apr-94,120,May,-0.7,3.03
1994,Wood Thrush,Ten,2-May-94,122,May,-0.7,3.03
1994,Wood Thrush,Ten,6-May-94,126,May,-0.7,3.03
1994,Wood Thrush,Ten,6-May-94,126,May,-0.7,3.03
1994,Wood Thrush,Ten,6-May-94,126,May,-0.7,3.03
1994,Wood Thrush,Ten,6-May-94,126,May,-0.7,3.03
1994,Wood Thrush,Ten,7-May-94,127,May,-0.7,3.03
1994,Wood Thrush,Ten,8-May-94,128,May,-0.7,3.03
1994,Wood Thrush,Ten,10-May-94,130,May,-0.7,3.03
1994,Wood Thrush,Ten,10-May-94,130,May,-0.7,3.03
1994,Wood Thrush,Ten,10-May-94,130,May,-0.7,3.03
1994,Wood Thrush,Ten,10-May-94,130,May,-0.7,3.03
1994,Wood Thrush,Ten,11-May-94,131,May,-0.7,3.03
1994,Wood Thrush,Ten,11-May-94,131,May,-0.7,3.03
1994,Wood Thrush,Ten,11-May-94,131,May,-0.7,3.03
1994,Wood Thrush,Ten,12-May-94,132,May,-0.7,3.03
1994,Wood Thrush,Ten,12-May-94,132,May,-0.7,3.03
1994,Wood Thrush,Ten,13-May-94,133,May,-0.7,3.03
1994,Wood Thrush,Ten,13-May-94,133,May,-0.7,3.03
1994,Wood Thrush,Ten,14-May-94,134,May,-0.7,3.03
1994,Wood Thrush,Ten,15-May-94,135,May,-0.7,3.03
1994,Wood Thrush,Ten,16-May-94,136,May,-0.7,3.03
1994,Wood Thrush,Ten,16-May-94,136,May,-0.7,3.03
1994,Wood Thrush,Ten,17-May-94,137,May,-0.7,3.03
1994,Wood Thrush,Ten,18-May-94,138,May,-0.7,3.03
1994,Wood Thrush,Ten,19-May-94,139,May,-0.7,3.03
1994,Wood Thrush,Ten,19-May-94,139,May,-0.7,3.03
1994,Wood Thrush,Ten,22-May-94,142,May,-0.7,3.03
1994,Wood Thrush,Ten,26-May-94,146,May,-0.7,3.03
1994,Wood Thrush,Ten,26-May-94,146,May,-0.7,3.03
1994,Wood Thrush,Ten,28-May-94,148,May,-0.7,3.03
1994,Wood Thrush,Thirteen,22-Apr-94,112,May,-0.7,3.03
1994,Wood Thrush,Thirteen,30-Apr-94,120,May,-0.7,3.03
1994,Wood Thrush,Thirteen,3-May-94,123,May,-0.7,3.03
1994,Wood Thrush,Thirteen,8-May-94,128,May,-0.7,3.03
1994,Wood Thrush,Thirteen,10-May-94,130,May,-0.7,3.03
1994,Wood Thrush,Thirteen,10-May-94,130,May,-0.7,3.03
1994,Wood Thrush,Thirteen,11-May-94,131,May,-0.7,3.03
1994,Wood Thrush,Thirteen,12-May-94,132,May,-0.7,3.03
1994,Wood Thrush,Thirteen,14-May-94,134,May,-0.7,3.03
1994,Wood Thrush,Thirteen,17-May-94,137,May,-0.7,3.03
1994,Wood Thrush,Thirteen,21-May-94,141,May,-0.7,3.03
1994,Wood Thrush,Thirteen,28-May-94,148,May,-0.7,3.03
1994,Wood Thrush,Thirteen,2-Jun-94,153,May,-0.7,3.03
1994,Wood Thrush,Twelve,3-May-94,123,May,-0.7,3.03
1994,Wood Thrush,Twelve,5-May-94,125,May,-0.7,3.03
1994,Wood Thrush,Twelve,5-May-94,125,May,-0.7,3.03
1994,Wood Thrush,Twelve,6-May-94,126,May,-0.7,3.03
1994,Wood Thrush,Twelve,6-May-94,126,May,-0.7,3.03
1994,Wood Thrush,Twelve,8-May-94,128,May,-0.7,3.03
1994,Wood Thrush,Twelve,10-May-94,130,May,-0.7,3.03
1994,Wood Thrush,Twelve,11-May-94,131,May,-0.7,3.03
1994,Wood Thrush,Twelve,22-May-94,142,May,-0.7,3.03
1995,Wood Thrush,Eleven,20-May-95,140,May,-0.5,3.96
1995,Wood Thrush,Fifteen,25-Apr-95,115,May,-0.5,3.96
1995,Wood Thrush,Fifteen,2-May-95,122,May,-0.5,3.96
1995,Wood Thrush,Fifteen,13-May-95,133,May,-0.5,3.96
1995,Wood Thrush,Fifteen,20-May-95,140,May,-0.5,3.96
1995,Wood Thrush,Fourteen,4-May-95,124,May,-0.5,3.96
1995,Wood Thrush,Fourteen,11-May-95,131,May,-0.5,3.96
1995,Wood Thrush,Nine,9-May-95,129,May,-0.5,3.96
1995,Wood Thrush,Nine,26-May-95,146,May,-0.5,3.96
1995,Wood Thrush,Ten,5-May-95,125,May,-0.5,3.96
1995,Wood Thrush,Ten,7-May-95,127,May,-0.5,3.96
1995,Wood Thrush,Ten,7-May-95,127,May,-0.5,3.96
1995,Wood Thrush,Ten,9-May-95,129,May,-0.5,3.96
1995,Wood Thrush,Ten,13-May-95,133,May,-0.5,3.96
1995,Wood Thrush,Ten,13-May-95,133,May,-0.5,3.96
1995,Wood Thrush,Ten,14-May-95,134,May,-0.5,3.96
1995,Wood Thrush,Ten,14-May-95,134,May,-0.5,3.96
1995,Wood Thrush,Ten,16-May-95,136,May,-0.5,3.96
1995,Wood Thrush,Ten,16-May-95,136,May,-0.5,3.96
1995,Wood Thrush,Thirteen,21-Apr-95,111,May,-0.5,3.96
1995,Wood Thrush,Thirteen,12-May-95,132,May,-0.5,3.96
1995,Wood Thrush,Thirteen,16-May-95,136,May,-0.5,3.96
1995,Wood Thrush,Thirteen,17-May-95,137,May,-0.5,3.96
1995,Wood Thrush,Thirteen,24-May-95,144,May,-0.5,3.96
1995,Wood Thrush,Twelve,10-May-95,130,May,-0.5,3.96
1995,Wood Thrush,Twelve,12-May-95,132,May,-0.5,3.96
1995,Wood Thrush,Twelve,13-May-95,133,May,-0.5,3.96
1995,Wood Thrush,Twelve,20-May-95,140,May,-0.5,3.96
1996,Wood Thrush,Eleven,16-May-96,137,May,-1,-3.78
1996,Wood Thrush,Fifteen,14-May-96,135,May,-1,-3.78
1996,Wood Thrush,Fifteen,28-May-96,149,May,-1,-3.78
1996,Wood Thrush,Fourteen,6-May-96,127,May,-1,-3.78
1996,Wood Thrush,Fourteen,19-Jun-96,171,May,-1,-3.78
1996,Wood Thrush,Fourteen,20-Jun-96,172,May,-1,-3.78
1996,Wood Thrush,Nine,11-May-96,132,May,-1,-3.78
1996,Wood Thrush,Seven,11-May-96,132,May,-1,-3.78
1996,Wood Thrush,Ten,1-May-96,122,May,-1,-3.78
1996,Wood Thrush,Ten,3-May-96,124,May,-1,-3.78
1996,Wood Thrush,Ten,5-May-96,126,May,-1,-3.78
1996,Wood Thrush,Ten,8-May-96,129,May,-1,-3.78
1996,Wood Thrush,Ten,13-May-96,134,May,-1,-3.78
1996,Wood Thrush,Ten,14-May-96,135,May,-1,-3.78
1996,Wood Thrush,Ten,16-May-96,137,May,-1,-3.78
1996,Wood Thrush,Ten,18-May-96,139,May,-1,-3.78
1996,Wood Thrush,Ten,18-May-96,139,May,-1,-3.78
1996,Wood Thrush,Ten,20-May-96,141,May,-1,-3.78
1996,Wood Thrush,Ten,31-May-96,152,May,-1,-3.78
1996,Wood Thrush,Thirteen,12-May-96,133,May,-1,-3.78
1996,Wood Thrush,Thirteen,12-May-96,133,May,-1,-3.78
1996,Wood Thrush,Thirteen,21-May-96,142,May,-1,-3.78
1996,Wood Thrush,Thirteen,22-May-96,143,May,-1,-3.78
1996,Wood Thrush,Twelve,1-May-96,122,May,-1,-3.78
1996,Wood Thrush,Twelve,5-May-96,126,May,-1,-3.78
1996,Wood Thrush,Twelve,11-May-96,132,May,-1,-3.78
1996,Wood Thrush,Twelve,11-May-96,132,May,-1,-3.78
1996,Wood Thrush,Twelve,11-May-96,132,May,-1,-3.78
1996,Wood Thrush,Twelve,17-May-96,138,May,-1,-3.78
1996,Wood Thrush,Twelve,21-May-96,142,May,-1,-3.78
1997,Wood Thrush,Fifteen,20-May-97,140,May,-1.9,-0.17
1997,Wood Thrush,Fourteen,26-Apr-97,116,May,-1.9,-0.17
1997,Wood Thrush,Fourteen,10-May-97,130,May,-1.9,-0.17
1997,Wood Thrush,Nine,10-May-97,130,May,-1.9,-0.17
1997,Wood Thrush,Seven,12-May-97,132,May,-1.9,-0.17
1997,Wood Thrush,Seven,24-May-97,144,May,-1.9,-0.17
1997,Wood Thrush,Ten,1-May-97,121,May,-1.9,-0.17
1997,Wood Thrush,Ten,6-May-97,126,May,-1.9,-0.17
1997,Wood Thrush,Ten,6-May-97,126,May,-1.9,-0.17
1997,Wood Thrush,Ten,6-May-97,126,May,-1.9,-0.17
1997,Wood Thrush,Ten,12-May-97,132,May,-1.9,-0.17
1997,Wood Thrush,Ten,13-May-97,133,May,-1.9,-0.17
1997,Wood Thrush,Ten,13-May-97,133,May,-1.9,-0.17
1997,Wood Thrush,Ten,14-May-97,134,May,-1.9,-0.17
1997,Wood Thrush,Ten,18-May-97,138,May,-1.9,-0.17
1997,Wood Thrush,Ten,28-May-97,148,May,-1.9,-0.17
1997,Wood Thrush,Thirteen,30-Apr-97,120,May,-1.9,-0.17
1997,Wood Thrush,Thirteen,5-May-97,125,May,-1.9,-0.17
1997,Wood Thrush,Thirteen,12-May-97,132,May,-1.9,-0.17
1997,Wood Thrush,Thirteen,13-May-97,133,May,-1.9,-0.17
1997,Wood Thrush,Thirteen,18-May-97,138,May,-1.9,-0.17
1997,Wood Thrush,Twelve,12-May-97,132,May,-1.9,-0.17
1997,Wood Thrush,Twelve,12-May-97,132,May,-1.9,-0.17
1997,Wood Thrush,Twelve,14-May-97,134,May,-1.9,-0.17
1997,Wood Thrush,Twelve,16-May-97,136,May,-1.9,-0.17
1998,Wood Thrush,Eight,4-May-98,124,May,2.5,0.72
1998,Wood Thrush,Eight,27-May-98,147,May,2.5,0.72
1998,Wood Thrush,Ten,6-May-98,126,May,2.5,0.72
1998,Wood Thrush,Ten,7-May-98,127,May,2.5,0.72
1998,Wood Thrush,Ten,8-May-98,128,May,2.5,0.72
1998,Wood Thrush,Ten,11-May-98,131,May,2.5,0.72
1998,Wood Thrush,Ten,15-May-98,135,May,2.5,0.72
1998,Wood Thrush,Ten,16-May-98,136,May,2.5,0.72
1998,Wood Thrush,Ten,18-May-98,138,May,2.5,0.72
1998,Wood Thrush,Ten,23-May-98,143,May,2.5,0.72
1998,Wood Thrush,Thirteen,7-May-98,127,May,2.5,0.72
1998,Wood Thrush,Thirteen,9-May-98,129,May,2.5,0.72
1998,Wood Thrush,Thirteen,9-May-98,129,May,2.5,0.72
1998,Wood Thrush,Twelve,12-Apr-98,102,May,2.5,0.72
1998,Wood Thrush,Twelve,15-May-98,135,May,2.5,0.72
1998,Wood Thrush,Twelve,17-May-98,137,May,2.5,0.72
1999,Wood Thrush,Eight,1-May-99,121,May,1.8,1.7
1999,Wood Thrush,Eight,19-May-99,139,May,1.8,1.7
1999,Wood Thrush,Fifteen,16-May-99,136,May,1.8,1.7
1999,Wood Thrush,Fourteen,26-May-99,146,May,1.8,1.7
1999,Wood Thrush,Ten,1-May-99,121,May,1.8,1.7
1999,Wood Thrush,Ten,10-May-99,130,May,1.8,1.7
1999,Wood Thrush,Ten,14-May-99,134,May,1.8,1.7
1999,Wood Thrush,Ten,15-May-99,135,May,1.8,1.7
1999,Wood Thrush,Ten,18-May-99,138,May,1.8,1.7
1999,Wood Thrush,Ten,18-May-99,138,May,1.8,1.7
1999,Wood Thrush,Ten,28-May-99,148,May,1.8,1.7
1999,Wood Thrush,Thirteen,8-May-99,128,May,1.8,1.7
1999,Wood Thrush,Thirteen,10-May-99,130,May,1.8,1.7
1999,Wood Thrush,Thirteen,17-May-99,137,May,1.8,1.7
1999,Wood Thrush,Twelve,7-May-99,127,May,1.8,1.7
1999,Wood Thrush,Twelve,11-May-99,131,May,1.8,1.7
1999,Wood Thrush,Twelve,12-May-99,132,May,1.8,1.7
1999,Wood Thrush,Twelve,12-May-99,132,May,1.8,1.7
2000,Wood Thrush,Eight,23-May-00,144,May,-0.7,2.8
2000,Wood Thrush,Fifteen,26-Mar-00,86,May,-0.7,2.8
2000,Wood Thrush,Fifteen,24-Apr-00,115,May,-0.7,2.8
2000,Wood Thrush,Fourteen,7-May-00,128,May,-0.7,2.8
2000,Wood Thrush,Seven,7-May-00,128,May,-0.7,2.8
2000,Wood Thrush,Seven,10-May-00,131,May,-0.7,2.8
2000,Wood Thrush,Ten,4-May-00,125,May,-0.7,2.8
2000,Wood Thrush,Ten,5-May-00,126,May,-0.7,2.8
2000,Wood Thrush,Ten,6-May-00,127,May,-0.7,2.8
2000,Wood Thrush,Ten,7-May-00,128,May,-0.7,2.8
2000,Wood Thrush,Ten,8-May-00,129,May,-0.7,2.8
2000,Wood Thrush,Ten,8-May-00,129,May,-0.7,2.8
2000,Wood Thrush,Ten,8-May-00,129,May,-0.7,2.8
2000,Wood Thrush,Ten,12-May-00,133,May,-0.7,2.8
2000,Wood Thrush,Ten,14-May-00,135,May,-0.7,2.8
2000,Wood Thrush,Ten,18-May-00,139,May,-0.7,2.8
2000,Wood Thrush,Ten,19-May-00,140,May,-0.7,2.8
2000,Wood Thrush,Ten,25-May-00,146,May,-0.7,2.8
2000,Wood Thrush,Thirteen,6-May-00,127,May,-0.7,2.8
2000,Wood Thrush,Thirteen,7-May-00,128,May,-0.7,2.8
2000,Wood Thrush,Thirteen,8-May-00,129,May,-0.7,2.8
2000,Wood Thrush,Thirteen,18-May-00,139,May,-0.7,2.8
2000,Wood Thrush,Thirteen,30-May-00,151,May,-0.7,2.8
2000,Wood Thrush,Twelve,1-May-00,122,May,-0.7,2.8
2000,Wood Thrush,Twelve,5-May-00,126,May,-0.7,2.8
2000,Wood Thrush,Twelve,8-May-00,129,May,-0.7,2.8
2000,Wood Thrush,Twelve,8-May-00,129,May,-0.7,2.8
2000,Wood Thrush,Twelve,14-May-00,135,May,-0.7,2.8
2000,Wood Thrush,Twelve,15-May-00,136,May,-0.7,2.8
2000,Wood Thrush,Twelve,19-May-00,140,May,-0.7,2.8
2001,Wood Thrush,Eight,6-May-01,126,May,1.4,-1.89
2001,Wood Thrush,Fourteen,9-May-01,129,May,1.4,-1.89
2001,Wood Thrush,Fourteen,14-May-01,134,May,1.4,-1.89
2001,Wood Thrush,Fourteen,17-May-01,137,May,1.4,-1.89
2001,Wood Thrush,Fourteen,12-Jun-01,163,May,1.4,-1.89
2001,Wood Thrush,Ten,3-May-01,123,May,1.4,-1.89
2001,Wood Thrush,Ten,4-May-01,124,May,1.4,-1.89
2001,Wood Thrush,Ten,6-May-01,126,May,1.4,-1.89
2001,Wood Thrush,Ten,9-May-01,129,May,1.4,-1.89
2001,Wood Thrush,Ten,11-May-01,131,May,1.4,-1.89
2001,Wood Thrush,Ten,11-May-01,131,May,1.4,-1.89
2001,Wood Thrush,Ten,12-May-01,132,May,1.4,-1.89
2001,Wood Thrush,Ten,21-May-01,141,May,1.4,-1.89
2001,Wood Thrush,Ten,9-Jun-01,160,May,1.4,-1.89
2001,Wood Thrush,Thirteen,4-May-01,124,May,1.4,-1.89
2001,Wood Thrush,Thirteen,8-May-01,128,May,1.4,-1.89
2001,Wood Thrush,Thirteen,17-May-01,137,May,1.4,-1.89
2001,Wood Thrush,Thirteen,23-May-01,143,May,1.4,-1.89
2001,Wood Thrush,Twelve,3-May-01,123,May,1.4,-1.89
2001,Wood Thrush,Twelve,3-May-01,123,May,1.4,-1.89
2001,Wood Thrush,Twelve,4-May-01,124,May,1.4,-1.89
2002,Wood Thrush,Eight,4-May-02,124,May,-1.1,0.76
2002,Wood Thrush,Fifteen,23-May-02,143,May,-1.1,0.76
2002,Wood Thrush,Fifteen,9-Jun-02,160,May,-1.1,0.76
2002,Wood Thrush,Fourteen,15-Apr-02,105,May,-1.1,0.76
2002,Wood Thrush,Fourteen,11-May-02,131,May,-1.1,0.76
2002,Wood Thrush,Fourteen,3-Jun-02,154,May,-1.1,0.76
2002,Wood Thrush,Seven,1-Jun-02,152,May,-1.1,0.76
2002,Wood Thrush,Ten,6-May-02,126,May,-1.1,0.76
2002,Wood Thrush,Ten,10-May-02,130,May,-1.1,0.76
2002,Wood Thrush,Ten,10-May-02,130,May,-1.1,0.76
2002,Wood Thrush,Ten,20-May-02,140,May,-1.1,0.76
2002,Wood Thrush,Ten,21-May-02,141,May,-1.1,0.76
2002,Wood Thrush,Thirteen,11-May-02,131,May,-1.1,0.76
2002,Wood Thrush,Thirteen,11-May-02,131,May,-1.1,0.76
2002,Wood Thrush,Thirteen,14-May-02,134,May,-1.1,0.76
2002,Wood Thrush,Thirteen,27-May-02,147,May,-1.1,0.76
2002,Wood Thrush,Twelve,5-May-02,125,May,-1.1,0.76
2002,Wood Thrush,Twelve,9-May-02,129,May,-1.1,0.76
2002,Wood Thrush,Twelve,9-May-02,129,May,-1.1,0.76
2002,Wood Thrush,Twelve,11-May-02,131,May,-1.1,0.76
2002,Wood Thrush,Twelve,12-May-02,132,May,-1.1,0.76
2002,Wood Thrush,Twelve,17-May-02,137,May,-1.1,0.76
2003,Wood Thrush,Eight,3-May-03,123,May,-1,0.2
2003,Wood Thrush,Eight,16-May-03,136,May,-1,0.2
2003,Wood Thrush,Fifteen,18-May-03,138,May,-1,0.2
2003,Wood Thrush,Fourteen,18-May-03,138,May,-1,0.2
2003,Wood Thrush,Fourteen,25-May-03,145,May,-1,0.2
2003,Wood Thrush,Seven,17-May-03,137,May,-1,0.2
2003,Wood Thrush,Ten,3-May-03,123,May,-1,0.2
2003,Wood Thrush,Ten,8-May-03,128,May,-1,0.2
2003,Wood Thrush,Ten,17-May-03,137,May,-1,0.2
2003,Wood Thrush,Thirteen,6-May-03,126,May,-1,0.2
2003,Wood Thrush,Thirteen,10-May-03,130,May,-1,0.2
2003,Wood Thrush,Thirteen,12-May-03,132,May,-1,0.2
2003,Wood Thrush,Thirteen,13-May-03,133,May,-1,0.2
2003,Wood Thrush,Thirteen,15-May-03,135,May,-1,0.2
2003,Wood Thrush,Twelve,29-Apr-03,119,May,-1,0.2
2003,Wood Thrush,Twelve,17-May-03,137,May,-1,0.2
2003,Wood Thrush,Twelve,18-May-03,138,May,-1,0.2
2004,Wood Thrush,Eight,16-May-04,137,May,0.3,-0.07
2004,Wood Thrush,Fourteen,12-May-04,133,May,0.3,-0.07
2004,Wood Thrush,Fourteen,22-May-04,143,May,0.3,-0.07
2004,Wood Thrush,Fourteen,5-Jun-04,157,May,0.3,-0.07
2004,Wood Thrush,Seven,10-May-04,131,May,0.3,-0.07
2004,Wood Thrush,Ten,24-Apr-04,115,May,0.3,-0.07
2004,Wood Thrush,Ten,1-May-04,122,May,0.3,-0.07
2004,Wood Thrush,Ten,15-May-04,136,May,0.3,-0.07
2004,Wood Thrush,Thirteen,3-May-04,124,May,0.3,-0.07
2004,Wood Thrush,Thirteen,3-May-04,124,May,0.3,-0.07
2004,Wood Thrush,Thirteen,5-May-04,126,May,0.3,-0.07
2004,Wood Thrush,Thirteen,10-May-04,131,May,0.3,-0.07
2004,Wood Thrush,Twelve,3-May-04,124,May,0.3,-0.07
2004,Wood Thrush,Twelve,7-May-04,128,May,0.3,-0.07
2004,Wood Thrush,Twelve,8-May-04,129,May,0.3,-0.07
2004,Wood Thrush,Twelve,11-May-04,132,May,0.3,-0.07
2004,Wood Thrush,Twelve,19-May-04,140,May,0.3,-0.07
2005,Wood Thrush,Eight,16-May-05,136,May,-2.6,0.12
2005,Wood Thrush,Eight,18-May-05,138,May,-2.6,0.12
2005,Wood Thrush,Fourteen,20-Apr-05,110,May,-2.6,0.12
2005,Wood Thrush,Seven,13-May-05,133,May,-2.6,0.12
2005,Wood Thrush,Ten,7-May-05,127,May,-2.6,0.12
2005,Wood Thrush,Ten,11-May-05,131,May,-2.6,0.12
2005,Wood Thrush,Ten,20-May-05,140,May,-2.6,0.12
2005,Wood Thrush,Ten,26-May-05,146,May,-2.6,0.12
2005,Wood Thrush,Ten,26-May-05,146,May,-2.6,0.12
2005,Wood Thrush,Ten,27-May-05,147,May,-2.6,0.12
2005,Wood Thrush,Thirteen,9-Apr-05,99,May,-2.6,0.12
2005,Wood Thrush,Thirteen,11-May-05,131,May,-2.6,0.12
2005,Wood Thrush,Thirteen,14-May-05,134,May,-2.6,0.12
2005,Wood Thrush,Thirteen,20-May-05,140,May,-2.6,0.12
2005,Wood Thrush,Thirteen,21-May-05,141,May,-2.6,0.12
2005,Wood Thrush,Twelve,9-May-05,129,May,-2.6,0.12
2005,Wood Thrush,Twelve,11-May-05,131,May,-2.6,0.12
2005,Wood Thrush,Twelve,14-May-05,134,May,-2.6,0.12
2005,Wood Thrush,Twelve,25-May-05,145,May,-2.6,0.12
2006,Wood Thrush,Eight,29-Apr-06,120,May,1.3,-1.09
2006,Wood Thrush,Fourteen,22-Apr-06,113,May,1.3,-1.09
2006,Wood Thrush,Fourteen,6-May-06,127,May,1.3,-1.09
2006,Wood Thrush,Nine,21-May-06,142,May,1.3,-1.09
2006,Wood Thrush,Ten,14-Apr-06,105,May,1.3,-1.09
2006,Wood Thrush,Ten,20-Apr-06,111,May,1.3,-1.09
2006,Wood Thrush,Ten,28-Apr-06,119,May,1.3,-1.09
2006,Wood Thrush,Ten,5-May-06,126,May,1.3,-1.09
2006,Wood Thrush,Ten,6-May-06,127,May,1.3,-1.09
2006,Wood Thrush,Ten,9-May-06,130,May,1.3,-1.09
2006,Wood Thrush,Ten,16-May-06,137,May,1.3,-1.09
2006,Wood Thrush,Ten,24-May-06,145,May,1.3,-1.09
2006,Wood Thrush,Ten,24-May-06,145,May,1.3,-1.09
2006,Wood Thrush,Thirteen,26-Apr-06,117,May,1.3,-1.09
2006,Wood Thrush,Thirteen,5-May-06,126,May,1.3,-1.09
2006,Wood Thrush,Thirteen,5-May-06,126,May,1.3,-1.09
2006,Wood Thrush,Thirteen,10-May-06,131,May,1.3,-1.09
2006,Wood Thrush,Twelve,5-May-06,126,May,1.3,-1.09
2006,Wood Thrush,Twelve,6-May-06,127,May,1.3,-1.09
2006,Wood Thrush,Twelve,7-May-06,128,May,1.3,-1.09
2006,Wood Thrush,Twelve,10-May-06,131,May,1.3,-1.09
2006,Wood Thrush,Twelve,18-May-06,139,May,1.3,-1.09
2006,Wood Thrush,Twelve,27-May-06,148,May,1.3,-1.09
2007,Wood Thrush,Eight,26-Apr-07,116,May,0.7,2.79
2007,Wood Thrush,Eight,19-May-07,139,May,0.7,2.79
2007,Wood Thrush,Fifteen,27-May-07,147,May,0.7,2.79
2007,Wood Thrush,Seven,12-May-07,132,May,0.7,2.79
2007,Wood Thrush,Ten,29-Apr-07,119,May,0.7,2.79
2007,Wood Thrush,Ten,8-May-07,128,May,0.7,2.79
2007,Wood Thrush,Ten,14-May-07,134,May,0.7,2.79
2007,Wood Thrush,Ten,15-May-07,135,May,0.7,2.79
2007,Wood Thrush,Ten,29-May-07,149,May,0.7,2.79
2007,Wood Thrush,Ten,31-May-07,151,May,0.7,2.79
2007,Wood Thrush,Thirteen,11-May-07,131,May,0.7,2.79
2007,Wood Thrush,Twelve,6-May-07,126,May,0.7,2.79
2007,Wood Thrush,Twelve,6-May-07,126,May,0.7,2.79
2007,Wood Thrush,Twelve,7-May-07,127,May,0.7,2.79
2007,Wood Thrush,Twelve,8-May-07,128,May,0.7,2.79
2007,Wood Thrush,Twelve,8-May-07,128,May,0.7,2.79
2007,Wood Thrush,Twelve,9-May-07,129,May,0.7,2.79
2007,Wood Thrush,Twelve,9-May-07,129,May,0.7,2.79
2007,Wood Thrush,Twelve,12-May-07,132,May,0.7,2.79
2007,Wood Thrush,Twelve,16-May-07,136,May,0.7,2.79
2008,Wood Thrush,Eight,19-Apr-08,109,May,-0.3,2.1
2008,Wood Thrush,Fourteen,19-May-08,139,May,-0.3,2.1
2008,Wood Thrush,Nine,15-May-08,135,May,-0.3,2.1
2008,Wood Thrush,Seven,10-May-08,130,May,-0.3,2.1
2008,Wood Thrush,Seven,25-May-08,145,May,-0.3,2.1
2008,Wood Thrush,Ten,27-Apr-08,117,May,-0.3,2.1
2008,Wood Thrush,Ten,6-May-08,126,May,-0.3,2.1
2008,Wood Thrush,Ten,9-May-08,129,May,-0.3,2.1
2008,Wood Thrush,Ten,11-May-08,131,May,-0.3,2.1
2008,Wood Thrush,Ten,12-May-08,132,May,-0.3,2.1
2008,Wood Thrush,Ten,16-May-08,136,May,-0.3,2.1
2008,Wood Thrush,Ten,28-May-08,148,May,-0.3,2.1
2008,Wood Thrush,Thirteen,20-Apr-08,110,May,-0.3,2.1
2008,Wood Thrush,Thirteen,7-May-08,127,May,-0.3,2.1
2008,Wood Thrush,Thirteen,13-May-08,133,May,-0.3,2.1
2008,Wood Thrush,Twelve,7-May-08,127,May,-0.3,2.1
2008,Wood Thrush,Twelve,8-May-08,128,May,-0.3,2.1
2008,Wood Thrush,Twelve,9-May-08,129,May,-0.3,2.1
2008,Wood Thrush,Twelve,18-May-08,138,May,-0.3,2.1
2008,Wood Thrush,Twelve,20-May-08,140,May,-0.3,2.1
2009,Wood Thrush,Eight,29-May-09,149,May,0.3,-0.41
2009,Wood Thrush,Fifteen,30-May-09,150,May,0.3,-0.41
2009,Wood Thrush,Five,30-May-09,150,May,0.3,-0.41
2009,Wood Thrush,Fourteen,24-May-09,144,May,0.3,-0.41
2009,Wood Thrush,Nine,4-May-09,124,May,0.3,-0.41
2009,Wood Thrush,Nine,10-May-09,130,May,0.3,-0.41
2009,Wood Thrush,Nine,20-May-09,140,May,0.3,-0.41
2009,Wood Thrush,Nine,25-May-09,145,May,0.3,-0.41
2009,Wood Thrush,Ten,4-May-09,124,May,0.3,-0.41
2009,Wood Thrush,Ten,4-May-09,124,May,0.3,-0.41
2009,Wood Thrush,Ten,7-May-09,127,May,0.3,-0.41
2009,Wood Thrush,Ten,15-May-09,135,May,0.3,-0.41
2009,Wood Thrush,Ten,16-May-09,136,May,0.3,-0.41
2009,Wood Thrush,Ten,24-May-09,144,May,0.3,-0.41
2009,Wood Thrush,Thirteen,25-Apr-09,115,May,0.3,-0.41
2009,Wood Thrush,Thirteen,26-Apr-09,116,May,0.3,-0.41
2009,Wood Thrush,Thirteen,16-May-09,136,May,0.3,-0.41
2009,Wood Thrush,Thirteen,23-May-09,143,May,0.3,-0.41
2009,Wood Thrush,Twelve,1-May-09,121,May,0.3,-0.41
2009,Wood Thrush,Twelve,7-May-09,127,May,0.3,-0.41
2009,Wood Thrush,Twelve,8-May-09,128,May,0.3,-0.41
